id,user_id,product_id,action_type,duration,created_at
42401,49,1417,cart,189,2026-03-04T12:53:08
42402,61,1167,collect,76,2026-03-04T12:53:08
42403,23,1485,view,111,2026-03-04T12:53:08
42404,192,1198,collect,66,2026-03-04T12:53:08
42405,137,1233,cart,106,2026-03-04T12:53:08
42406,102,1075,purchase,121,2026-03-04T12:53:08
42407,61,1009,view,119,2026-03-04T12:53:08
42408,86,1380,purchase,218,2026-03-04T12:53:08
42409,65,1317,view,77,2026-03-04T12:53:08
42410,156,1498,view,265,2026-03-04T12:53:08
42411,141,1491,view,124,2026-03-04T12:53:08
42412,6,1272,cart,92,2026-03-04T12:53:08
42413,22,1245,collect,295,2026-03-04T12:53:08
42414,47,1211,view,140,2026-03-04T12:53:08
42415,123,1228,purchase,71,2026-03-04T12:53:08
42416,59,1118,cart,280,2026-03-04T12:53:08
42417,109,1141,view,229,2026-03-04T12:53:08
42418,64,1038,view,250,2026-03-04T12:53:08
42419,67,1324,purchase,145,2026-03-04T12:53:08
42420,195,1499,cart,58,2026-03-04T12:53:08
42421,182,1137,view,249,2026-03-04T12:53:08
42422,152,1101,purchase,215,2026-03-04T12:53:08
42423,67,1063,view,230,2026-03-04T12:53:08
42424,24,1135,collect,41,2026-03-04T12:53:08
42425,49,1249,view,215,2026-03-04T12:53:08
42426,39,1164,collect,157,2026-03-04T12:53:08
42427,22,1115,cart,115,2026-03-04T12:53:08
42428,2,1431,cart,277,2026-03-04T12:53:08
42429,52,1226,collect,51,2026-03-04T12:53:08
42430,158,1248,view,116,2026-03-04T12:53:08
42431,77,1198,view,295,2026-03-04T12:53:08
42432,134,1320,view,202,2026-03-04T12:53:08
42433,113,1202,view,276,2026-03-04T12:53:08
42434,150,1134,view,289,2026-03-04T12:53:08
42435,25,1027,view,13,2026-03-04T12:53:08
42436,113,1034,purchase,204,2026-03-04T12:53:08
42437,44,1422,cart,89,2026-03-04T12:53:08
42438,18,1133,view,149,2026-03-04T12:53:08
42439,118,1271,view,186,2026-03-04T12:53:08
42440,178,1081,view,177,2026-03-04T12:53:08
42441,98,1400,collect,82,2026-03-04T12:53:08
42442,68,1475,view,33,2026-03-04T12:53:08
42443,116,1242,collect,229,2026-03-04T12:53:08
42444,73,1273,view,226,2026-03-04T12:53:08
42445,145,1221,collect,21,2026-03-04T12:53:08
42446,159,1049,collect,186,2026-03-04T12:53:08
42447,176,1465,cart,100,2026-03-04T12:53:08
42448,197,1145,purchase,126,2026-03-04T12:53:08
42449,145,1030,view,177,2026-03-04T12:53:08
42450,36,1420,view,188,2026-03-04T12:53:08
42451,140,1236,view,78,2026-03-04T12:53:08
42452,7,1314,view,78,2026-03-04T12:53:08
42453,53,1313,purchase,244,2026-03-04T12:53:08
42454,84,1355,view,142,2026-03-04T12:53:08
42455,57,1216,view,179,2026-03-04T12:53:08
42456,140,1457,cart,251,2026-03-04T12:53:08
42458,144,1358,view,129,2026-03-04T12:53:08
42459,203,1190,view,190,2026-03-04T12:53:08
42460,63,1171,view,136,2026-03-04T12:53:08
42461,147,1011,view,294,2026-03-04T12:53:08
42462,106,1252,purchase,187,2026-03-04T12:53:08
42463,189,1302,cart,267,2026-03-04T12:53:08
42464,21,1420,view,209,2026-03-04T12:53:08
42465,51,1084,collect,47,2026-03-04T12:53:08
42466,129,1414,purchase,166,2026-03-04T12:53:08
42467,108,1415,view,39,2026-03-04T12:53:08
42468,99,1192,collect,171,2026-03-04T12:53:08
42469,162,1363,collect,102,2026-03-04T12:53:08
42470,186,1005,view,296,2026-03-04T12:53:08
42471,6,1172,cart,99,2026-03-04T12:53:08
42472,43,1399,collect,136,2026-03-04T12:53:08
42473,138,1187,cart,246,2026-03-04T12:53:08
42474,200,1023,cart,270,2026-03-04T12:53:08
42475,86,1069,collect,206,2026-03-04T12:53:08
42476,123,1084,collect,223,2026-03-04T12:53:08
42477,207,1319,cart,177,2026-03-04T12:53:08
42478,133,1353,collect,286,2026-03-04T12:53:08
42479,82,1447,view,102,2026-03-04T12:53:08
42480,4,1295,view,112,2026-03-04T12:53:08
42481,78,1089,cart,40,2026-03-04T12:53:08
42482,209,1450,view,83,2026-03-04T12:53:08
42483,177,1475,collect,70,2026-03-04T12:53:08
42484,108,1136,view,198,2026-03-04T12:53:08
42485,78,1413,view,200,2026-03-04T12:53:08
42486,147,1126,view,190,2026-03-04T12:53:08
42487,30,1121,collect,294,2026-03-04T12:53:08
42488,209,1237,view,152,2026-03-04T12:53:08
42489,28,1275,cart,26,2026-03-04T12:53:08
42490,69,1137,view,116,2026-03-04T12:53:08
42491,103,1448,view,57,2026-03-04T12:53:08
42492,102,1066,cart,46,2026-03-04T12:53:08
42493,135,1116,view,7,2026-03-04T12:53:08
42494,22,1362,view,145,2026-03-04T12:53:08
42495,97,1370,view,102,2026-03-04T12:53:08
42496,67,1373,purchase,29,2026-03-04T12:53:08
42497,142,1223,view,221,2026-03-04T12:53:08
42498,8,1121,view,294,2026-03-04T12:53:08
42499,99,1362,collect,157,2026-03-04T12:53:08
42500,60,1006,collect,20,2026-03-04T12:53:08
42501,165,1399,collect,98,2026-03-04T12:53:08
42502,9,1229,view,124,2026-03-04T12:53:08
42503,162,1258,purchase,199,2026-03-04T12:53:08
42504,18,1233,view,94,2026-03-04T12:53:08
42505,161,1193,view,207,2026-03-04T12:53:08
42506,29,1373,purchase,277,2026-03-04T12:53:08
42507,38,1094,view,64,2026-03-04T12:53:08
42508,143,1191,view,88,2026-03-04T12:53:08
42509,191,1357,view,200,2026-03-04T12:53:08
42510,23,1154,view,160,2026-03-04T12:53:08
42511,119,1376,view,251,2026-03-04T12:53:08
42512,192,1418,view,274,2026-03-04T12:53:08
42513,121,1110,cart,206,2026-03-04T12:53:08
42514,158,1122,view,24,2026-03-04T12:53:08
42515,190,1027,view,126,2026-03-04T12:53:08
42516,49,1101,cart,16,2026-03-04T12:53:08
42517,85,1146,view,99,2026-03-04T12:53:08
42518,79,1087,view,225,2026-03-04T12:53:08
42519,66,1038,view,121,2026-03-04T12:53:08
42520,21,1093,view,190,2026-03-04T12:53:08
42521,63,1182,cart,69,2026-03-04T12:53:08
42522,98,1038,view,279,2026-03-04T12:53:08
42523,24,1039,view,224,2026-03-04T12:53:08
42524,188,1485,collect,55,2026-03-04T12:53:08
42525,132,1246,view,260,2026-03-04T12:53:08
42526,163,1066,view,284,2026-03-04T12:53:08
42527,133,1123,view,67,2026-03-04T12:53:08
42528,125,1424,view,244,2026-03-04T12:53:08
42529,39,1235,view,67,2026-03-04T12:53:08
42530,170,1456,view,274,2026-03-04T12:53:08
42531,66,1079,purchase,133,2026-03-04T12:53:08
42532,113,1117,collect,88,2026-03-04T12:53:08
42533,169,1417,view,231,2026-03-04T12:53:08
42534,170,1160,view,125,2026-03-04T12:53:08
42535,38,1473,view,227,2026-03-04T12:53:08
42536,23,1365,collect,25,2026-03-04T12:53:08
42537,148,1036,view,237,2026-03-04T12:53:08
42538,33,1032,view,187,2026-03-04T12:53:08
42539,98,1417,view,272,2026-03-04T12:53:08
42540,32,1418,cart,283,2026-03-04T12:53:08
42541,100,1289,view,28,2026-03-04T12:53:08
42542,96,1386,view,224,2026-03-04T12:53:08
42543,151,1030,purchase,122,2026-03-04T12:53:08
42544,73,1117,collect,248,2026-03-04T12:53:08
42545,135,1031,view,111,2026-03-04T12:53:08
42546,22,1160,view,136,2026-03-04T12:53:08
42547,83,1144,cart,44,2026-03-04T12:53:08
42548,129,1274,view,256,2026-03-04T12:53:08
42549,46,1378,view,182,2026-03-04T12:53:08
42550,123,1451,cart,6,2026-03-04T12:53:08
42551,165,1348,cart,118,2026-03-04T12:53:08
42552,151,1464,view,263,2026-03-04T12:53:08
42553,178,1271,view,31,2026-03-04T12:53:08
42554,86,1177,collect,113,2026-03-04T12:53:08
42555,150,1307,view,172,2026-03-04T12:53:08
42556,101,1482,cart,67,2026-03-04T12:53:08
42557,28,1146,view,186,2026-03-04T12:53:08
42558,133,1113,cart,264,2026-03-04T12:53:08
42559,11,1123,view,38,2026-03-04T12:53:08
42560,109,1143,view,286,2026-03-04T12:53:08
42561,167,1263,purchase,223,2026-03-04T12:53:08
42562,31,1286,view,264,2026-03-04T12:53:08
42563,76,1055,collect,33,2026-03-04T12:53:08
42564,25,1145,view,236,2026-03-04T12:53:08
42565,180,1107,view,220,2026-03-04T12:53:08
42566,21,1191,collect,51,2026-03-04T12:53:08
42567,128,1196,view,160,2026-03-04T12:53:08
42568,153,1272,view,142,2026-03-04T12:53:08
42569,144,1282,collect,221,2026-03-04T12:53:08
42570,30,1313,cart,228,2026-03-04T12:53:08
42571,151,1160,view,41,2026-03-04T12:53:08
42572,38,1139,cart,75,2026-03-04T12:53:08
42573,122,1398,purchase,271,2026-03-04T12:53:08
42574,2,1067,collect,81,2026-03-04T12:53:08
42575,171,1479,cart,269,2026-03-04T12:53:08
42576,88,1151,cart,144,2026-03-04T12:53:08
42577,41,1286,view,186,2026-03-04T12:53:08
42578,105,1255,view,73,2026-03-04T12:53:08
42579,113,1027,collect,268,2026-03-04T12:53:08
42580,129,1095,view,242,2026-03-04T12:53:08
42581,171,1400,view,132,2026-03-04T12:53:08
42582,118,1172,cart,66,2026-03-04T12:53:08
42583,37,1381,view,226,2026-03-04T12:53:08
42584,205,1300,view,281,2026-03-04T12:53:08
42585,99,1277,purchase,258,2026-03-04T12:53:08
42586,66,1310,view,69,2026-03-04T12:53:08
42587,127,1110,view,42,2026-03-04T12:53:08
42588,82,1010,view,6,2026-03-04T12:53:08
42589,159,1422,cart,103,2026-03-04T12:53:08
42590,22,1220,collect,67,2026-03-04T12:53:08
42591,181,1190,view,116,2026-03-04T12:53:08
42592,110,1377,cart,70,2026-03-04T12:53:08
42593,72,1494,collect,194,2026-03-04T12:53:08
42594,109,1013,cart,121,2026-03-04T12:53:08
42595,108,1410,view,116,2026-03-04T12:53:08
42596,206,1298,cart,86,2026-03-04T12:53:08
42597,167,1346,cart,110,2026-03-04T12:53:08
42598,57,1370,view,184,2026-03-04T12:53:08
42599,75,1467,collect,85,2026-03-04T12:53:08
42600,62,1260,view,274,2026-03-04T12:53:08
42601,31,1228,cart,247,2026-03-04T12:53:08
42602,203,1288,collect,146,2026-03-04T12:53:08
42603,58,1334,collect,275,2026-03-04T12:53:08
42604,139,1490,view,241,2026-03-04T12:53:08
42605,59,1294,view,289,2026-03-04T12:53:08
42606,191,1253,collect,247,2026-03-04T12:53:08
42607,15,1384,view,107,2026-03-04T12:53:08
42608,25,1247,collect,176,2026-03-04T12:53:08
42609,3,1073,collect,154,2026-03-04T12:53:08
42610,170,1266,view,287,2026-03-04T12:53:08
42611,77,1192,view,241,2026-03-04T12:53:08
42613,203,1210,view,190,2026-03-04T12:53:08
42614,89,1079,collect,51,2026-03-04T12:53:08
42615,112,1013,purchase,142,2026-03-04T12:53:08
42616,135,1023,view,59,2026-03-04T12:53:08
42617,21,1091,cart,284,2026-03-04T12:53:08
42618,158,1359,view,220,2026-03-04T12:53:08
42619,129,1380,view,168,2026-03-04T12:53:08
42620,98,1073,view,283,2026-03-04T12:53:08
42621,50,1317,view,260,2026-03-04T12:53:08
42622,15,1459,view,240,2026-03-04T12:53:08
42623,119,1404,view,287,2026-03-04T12:53:08
42624,75,1075,collect,243,2026-03-04T12:53:08
42625,2,1095,view,194,2026-03-04T12:53:08
42626,58,1093,purchase,224,2026-03-04T12:53:08
42627,45,1452,view,180,2026-03-04T12:53:08
42628,62,1010,cart,26,2026-03-04T12:53:08
42629,63,1103,purchase,204,2026-03-04T12:53:08
42630,136,1011,collect,48,2026-03-04T12:53:08
42631,104,1031,view,108,2026-03-04T12:53:08
42632,188,1314,view,22,2026-03-04T12:53:08
42633,181,1117,view,119,2026-03-04T12:53:08
42634,179,1106,view,264,2026-03-04T12:53:08
42635,120,1467,view,56,2026-03-04T12:53:08
42636,27,1358,view,109,2026-03-04T12:53:08
42637,81,1284,view,75,2026-03-04T12:53:08
42638,185,1272,view,84,2026-03-04T12:53:08
42639,34,1181,view,175,2026-03-04T12:53:08
42640,32,1495,view,115,2026-03-04T12:53:08
42641,49,1184,cart,152,2026-03-04T12:53:08
42642,178,1413,view,97,2026-03-04T12:53:08
42643,74,1190,view,13,2026-03-04T12:53:08
42644,50,1019,view,73,2026-03-04T12:53:08
42645,190,1116,cart,85,2026-03-04T12:53:08
42646,12,1029,view,195,2026-03-04T12:53:08
42647,138,1237,cart,300,2026-03-04T12:53:08
42648,154,1055,purchase,273,2026-03-04T12:53:08
42649,132,1338,view,66,2026-03-04T12:53:08
42650,39,1086,view,108,2026-03-04T12:53:08
42651,175,1032,view,167,2026-03-04T12:53:08
42652,57,1493,collect,174,2026-03-04T12:53:08
42653,121,1405,view,251,2026-03-04T12:53:08
42654,131,1283,collect,288,2026-03-04T12:53:08
42655,92,1499,cart,266,2026-03-04T12:53:08
42656,37,1124,view,238,2026-03-04T12:53:08
42657,13,1143,purchase,251,2026-03-04T12:53:08
42658,98,1022,cart,14,2026-03-04T12:53:08
42659,66,1332,collect,171,2026-03-04T12:53:08
42660,69,1332,purchase,224,2026-03-04T12:53:08
42661,153,1342,view,193,2026-03-04T12:53:08
42662,164,1180,view,139,2026-03-04T12:53:08
42664,56,1439,view,212,2026-03-04T12:53:08
42665,37,1094,view,186,2026-03-04T12:53:08
42666,140,1200,collect,222,2026-03-04T12:53:08
42667,118,1490,collect,104,2026-03-04T12:53:08
42668,74,1145,view,126,2026-03-04T12:53:08
42669,176,1353,cart,150,2026-03-04T12:53:08
42670,158,1064,cart,8,2026-03-04T12:53:08
42671,148,1374,view,258,2026-03-04T12:53:08
42672,110,1042,collect,144,2026-03-04T12:53:08
42673,102,1444,view,252,2026-03-04T12:53:08
42674,63,1362,view,81,2026-03-04T12:53:08
42676,64,1225,cart,286,2026-03-04T12:53:08
42677,4,1267,purchase,63,2026-03-04T12:53:08
42678,11,1338,view,51,2026-03-04T12:53:08
42679,107,1342,cart,58,2026-03-04T12:53:08
42680,107,1344,view,239,2026-03-04T12:53:08
42681,155,1167,view,23,2026-03-04T12:53:08
42682,135,1059,view,49,2026-03-04T12:53:08
42683,116,1206,collect,206,2026-03-04T12:53:08
42684,198,1417,view,124,2026-03-04T12:53:08
42685,124,1053,view,66,2026-03-04T12:53:08
42686,40,1018,view,144,2026-03-04T12:53:08
42687,77,1425,view,95,2026-03-04T12:53:08
42688,73,1110,purchase,237,2026-03-04T12:53:08
42689,58,1383,collect,170,2026-03-04T12:53:08
42690,77,1402,cart,237,2026-03-04T12:53:08
42691,99,1130,view,169,2026-03-04T12:53:08
42692,146,1252,view,61,2026-03-04T12:53:08
42693,152,1115,view,152,2026-03-04T12:53:08
42694,110,1122,cart,273,2026-03-04T12:53:08
42695,120,1465,view,98,2026-03-04T12:53:08
42696,128,1011,view,245,2026-03-04T12:53:08
42697,116,1265,view,227,2026-03-04T12:53:08
42698,23,1405,view,38,2026-03-04T12:53:08
42699,173,1121,collect,19,2026-03-04T12:53:08
42700,131,1165,view,100,2026-03-04T12:53:08
42701,116,1035,view,153,2026-03-04T12:53:08
42702,40,1106,view,256,2026-03-04T12:53:08
42703,74,1412,cart,145,2026-03-04T12:53:08
42704,114,1131,view,247,2026-03-04T12:53:08
42705,168,1226,purchase,44,2026-03-04T12:53:08
42706,183,1319,collect,259,2026-03-04T12:53:08
42707,30,1075,view,171,2026-03-04T12:53:08
42708,13,1114,view,228,2026-03-04T12:53:08
42709,190,1102,purchase,76,2026-03-04T12:53:08
42710,11,1208,collect,226,2026-03-04T12:53:08
42711,133,1258,view,221,2026-03-04T12:53:08
42712,95,1341,view,230,2026-03-04T12:53:08
42713,65,1440,collect,114,2026-03-04T12:53:08
42714,177,1187,purchase,196,2026-03-04T12:53:08
42715,120,1158,collect,96,2026-03-04T12:53:08
42716,84,1155,collect,68,2026-03-04T12:53:08
42717,203,1344,cart,229,2026-03-04T12:53:08
42718,90,1194,cart,242,2026-03-04T12:53:08
42720,168,1173,view,261,2026-03-04T12:53:08
42721,169,1455,collect,286,2026-03-04T12:53:08
42722,175,1222,cart,26,2026-03-04T12:53:08
42723,143,1476,view,64,2026-03-04T12:53:08
42724,92,1219,purchase,5,2026-03-04T12:53:08
42725,139,1033,cart,159,2026-03-04T12:53:08
42726,127,1281,purchase,60,2026-03-04T12:53:08
42727,6,1487,view,183,2026-03-04T12:53:08
42728,168,1301,purchase,165,2026-03-04T12:53:08
42729,22,1499,cart,98,2026-03-04T12:53:08
42730,179,1337,view,71,2026-03-04T12:53:08
42731,128,1491,collect,119,2026-03-04T12:53:08
42732,66,1260,view,274,2026-03-04T12:53:08
42733,188,1490,cart,208,2026-03-04T12:53:08
42734,73,1031,collect,279,2026-03-04T12:53:08
42735,195,1406,view,227,2026-03-04T12:53:08
42736,35,1302,view,60,2026-03-04T12:53:08
42737,75,1485,collect,181,2026-03-04T12:53:08
42738,142,1119,view,109,2026-03-04T12:53:08
42739,32,1040,view,118,2026-03-04T12:53:08
42740,199,1008,cart,185,2026-03-04T12:53:08
42741,34,1308,cart,14,2026-03-04T12:53:08
42742,93,1065,view,242,2026-03-04T12:53:08
42743,183,1044,cart,297,2026-03-04T12:53:08
42744,151,1449,view,240,2026-03-04T12:53:08
42745,207,1172,collect,57,2026-03-04T12:53:08
42746,206,1015,view,266,2026-03-04T12:53:08
42747,20,1287,view,106,2026-03-04T12:53:08
42748,36,1051,view,161,2026-03-04T12:53:08
42749,95,1063,view,65,2026-03-04T12:53:08
42750,126,1345,purchase,224,2026-03-04T12:53:08
42751,184,1049,collect,139,2026-03-04T12:53:08
42752,187,1123,cart,120,2026-03-04T12:53:08
42753,24,1315,view,134,2026-03-04T12:53:08
42754,138,1424,cart,253,2026-03-04T12:53:08
42755,105,1278,view,263,2026-03-04T12:53:08
42756,126,1420,view,83,2026-03-04T12:53:08
42757,43,1160,collect,93,2026-03-04T12:53:08
42758,153,1440,view,56,2026-03-04T12:53:08
42759,55,1318,view,210,2026-03-04T12:53:08
42760,92,1434,cart,21,2026-03-04T12:53:08
42761,92,1012,collect,12,2026-03-04T12:53:08
42762,138,1404,purchase,282,2026-03-04T12:53:08
42763,75,1258,cart,229,2026-03-04T12:53:08
42764,12,1194,view,127,2026-03-04T12:53:08
42765,131,1098,view,90,2026-03-04T12:53:08
42766,28,1102,view,43,2026-03-04T12:53:08
42767,65,1103,view,270,2026-03-04T12:53:08
42768,47,1338,view,84,2026-03-04T12:53:08
42769,94,1440,view,88,2026-03-04T12:53:08
42770,79,1452,view,57,2026-03-04T12:53:08
42771,31,1039,view,245,2026-03-04T12:53:08
42772,124,1175,view,287,2026-03-04T12:53:08
42773,78,1381,cart,265,2026-03-04T12:53:08
42774,38,1103,view,116,2026-03-04T12:53:08
42775,20,1153,purchase,199,2026-03-04T12:53:08
42776,46,1320,view,203,2026-03-04T12:53:08
42777,126,1430,collect,60,2026-03-04T12:53:08
42778,61,1479,view,134,2026-03-04T12:53:08
42779,157,1269,cart,276,2026-03-04T12:53:08
42780,30,1251,view,19,2026-03-04T12:53:08
42781,61,1342,view,11,2026-03-04T12:53:08
42782,90,1413,purchase,296,2026-03-04T12:53:08
42783,147,1463,cart,139,2026-03-04T12:53:08
42784,51,1070,view,83,2026-03-04T12:53:08
42785,194,1453,view,161,2026-03-04T12:53:08
42786,51,1324,view,271,2026-03-04T12:53:08
42787,47,1482,view,201,2026-03-04T12:53:08
42788,83,1256,view,154,2026-03-04T12:53:08
42789,150,1436,view,210,2026-03-04T12:53:08
42790,65,1145,view,14,2026-03-04T12:53:08
42791,168,1396,view,150,2026-03-04T12:53:08
42792,197,1251,view,65,2026-03-04T12:53:08
42793,9,1043,view,203,2026-03-04T12:53:08
42794,82,1460,purchase,97,2026-03-04T12:53:08
42795,200,1335,view,125,2026-03-04T12:53:08
42796,139,1218,cart,266,2026-03-04T12:53:08
42797,192,1221,cart,297,2026-03-04T12:53:08
42798,65,1332,view,208,2026-03-04T12:53:08
42799,186,1239,view,282,2026-03-04T12:53:08
42800,80,1173,cart,212,2026-03-04T12:53:08
42801,4,1297,view,291,2026-03-04T12:53:08
42802,20,1362,collect,253,2026-03-04T12:53:08
42803,31,1497,view,145,2026-03-04T12:53:08
42804,43,1085,view,220,2026-03-04T12:53:08
42805,77,1417,cart,8,2026-03-04T12:53:08
42806,51,1387,view,181,2026-03-04T12:53:08
42807,49,1273,cart,152,2026-03-04T12:53:08
42808,2,1160,view,265,2026-03-04T12:53:08
42809,5,1134,purchase,229,2026-03-04T12:53:08
42810,16,1180,view,149,2026-03-04T12:53:08
42811,91,1340,cart,21,2026-03-04T12:53:08
42812,170,1180,view,268,2026-03-04T12:53:08
42813,59,1332,collect,213,2026-03-04T12:53:08
42814,48,1360,view,212,2026-03-04T12:53:08
42815,3,1044,purchase,44,2026-03-04T12:53:08
42816,37,1091,cart,249,2026-03-04T12:53:08
42817,161,1062,view,32,2026-03-04T12:53:08
42818,190,1327,view,16,2026-03-04T12:53:08
42819,40,1339,collect,41,2026-03-04T12:53:08
42820,63,1260,collect,105,2026-03-04T12:53:08
42821,137,1087,cart,29,2026-03-04T12:53:08
42822,196,1107,view,76,2026-03-04T12:53:08
42823,100,1190,view,278,2026-03-04T12:53:08
42824,59,1235,cart,213,2026-03-04T12:53:08
42825,196,1421,collect,245,2026-03-04T12:53:08
42826,13,1349,view,52,2026-03-04T12:53:08
42827,66,1362,view,295,2026-03-04T12:53:08
42828,62,1066,view,138,2026-03-04T12:53:08
42829,89,1252,cart,46,2026-03-04T12:53:08
42830,208,1348,collect,23,2026-03-04T12:53:08
42831,85,1238,purchase,43,2026-03-04T12:53:08
42832,23,1360,purchase,121,2026-03-04T12:53:08
42833,88,1199,collect,170,2026-03-04T12:53:08
42834,197,1096,collect,77,2026-03-04T12:53:08
42835,197,1325,view,28,2026-03-04T12:53:08
42836,57,1367,cart,138,2026-03-04T12:53:08
42837,126,1102,collect,247,2026-03-04T12:53:08
42838,62,1373,cart,19,2026-03-04T12:53:08
42839,59,1189,view,276,2026-03-04T12:53:08
42840,195,1103,collect,59,2026-03-04T12:53:08
42841,74,1262,view,51,2026-03-04T12:53:08
42842,85,1479,view,118,2026-03-04T12:53:08
42843,101,1184,cart,150,2026-03-04T12:53:08
42844,186,1227,collect,95,2026-03-04T12:53:08
42845,30,1126,collect,127,2026-03-04T12:53:08
42846,165,1184,view,67,2026-03-04T12:53:08
42847,95,1442,cart,218,2026-03-04T12:53:08
42848,77,1171,view,103,2026-03-04T12:53:08
42849,76,1037,view,146,2026-03-04T12:53:08
42850,83,1451,purchase,190,2026-03-04T12:53:08
42851,116,1301,view,217,2026-03-04T12:53:08
42852,175,1306,cart,112,2026-03-04T12:53:08
42853,8,1332,view,43,2026-03-04T12:53:08
42854,144,1446,view,270,2026-03-04T12:53:08
42855,61,1295,purchase,20,2026-03-04T12:53:08
42856,195,1138,view,243,2026-03-04T12:53:08
42857,127,1214,view,60,2026-03-04T12:53:08
42858,118,1224,view,104,2026-03-04T12:53:08
42859,109,1176,view,123,2026-03-04T12:53:08
42860,154,1031,collect,230,2026-03-04T12:53:08
42861,128,1317,cart,159,2026-03-04T12:53:08
42862,112,1210,view,159,2026-03-04T12:53:08
42863,71,1388,collect,245,2026-03-04T12:53:08
42864,65,1460,cart,43,2026-03-04T12:53:08
42865,127,1073,cart,140,2026-03-04T12:53:08
42866,53,1171,purchase,273,2026-03-04T12:53:08
42867,184,1430,view,218,2026-03-04T12:53:08
42868,68,1449,view,214,2026-03-04T12:53:08
42869,200,1311,cart,55,2026-03-04T12:53:08
42870,159,1161,view,115,2026-03-04T12:53:08
42871,73,1275,cart,217,2026-03-04T12:53:08
42872,58,1104,view,264,2026-03-04T12:53:08
42873,107,1051,view,198,2026-03-04T12:53:08
42874,146,1457,cart,125,2026-03-04T12:53:08
42875,131,1203,collect,100,2026-03-04T12:53:08
42876,6,1214,view,213,2026-03-04T12:53:08
42877,157,1476,view,226,2026-03-04T12:53:08
42878,82,1326,view,9,2026-03-04T12:53:08
42879,83,1293,view,271,2026-03-04T12:53:08
42880,32,1303,view,121,2026-03-04T12:53:08
42881,143,1142,purchase,134,2026-03-04T12:53:08
42882,48,1221,view,89,2026-03-04T12:53:08
42883,88,1050,view,256,2026-03-04T12:53:08
42884,36,1498,collect,185,2026-03-04T12:53:08
42885,3,1470,collect,67,2026-03-04T12:53:08
42886,105,1058,collect,298,2026-03-04T12:53:08
42887,28,1218,cart,20,2026-03-04T12:53:08
42888,34,1070,cart,46,2026-03-04T12:53:08
42889,59,1390,view,198,2026-03-04T12:53:08
42890,18,1238,purchase,93,2026-03-04T12:53:08
42891,169,1476,collect,156,2026-03-04T12:53:08
42892,132,1071,purchase,268,2026-03-04T12:53:08
42893,58,1374,view,233,2026-03-04T12:53:08
42894,148,1331,collect,146,2026-03-04T12:53:08
42895,47,1268,view,55,2026-03-04T12:53:08
42896,55,1026,collect,48,2026-03-04T12:53:08
42897,181,1188,cart,146,2026-03-04T12:53:08
42898,55,1016,cart,113,2026-03-04T12:53:08
42899,53,1444,purchase,187,2026-03-04T12:53:08
42900,154,1190,collect,131,2026-03-04T12:53:08
42901,172,1305,purchase,264,2026-03-04T12:53:08
42902,50,1085,cart,160,2026-03-04T12:53:08
42903,60,1415,collect,170,2026-03-04T12:53:08
42904,201,1161,cart,165,2026-03-04T12:53:08
42905,183,1139,purchase,150,2026-03-04T12:53:08
42906,48,1427,view,5,2026-03-04T12:53:08
42907,54,1048,cart,133,2026-03-04T12:53:08
42908,7,1112,view,200,2026-03-04T12:53:08
42909,26,1035,view,53,2026-03-04T12:53:08
42910,168,1106,cart,271,2026-03-04T12:53:08
42911,18,1036,view,278,2026-03-04T12:53:08
42912,207,1024,cart,119,2026-03-04T12:53:08
42913,147,1033,view,177,2026-03-04T12:53:08
42914,125,1100,view,5,2026-03-04T12:53:08
42915,139,1405,cart,141,2026-03-04T12:53:08
42916,195,1292,cart,265,2026-03-04T12:53:08
42917,85,1343,collect,82,2026-03-04T12:53:08
42918,127,1113,cart,106,2026-03-04T12:53:08
42919,80,1439,purchase,91,2026-03-04T12:53:08
42920,45,1322,cart,177,2026-03-04T12:53:08
42921,175,1477,view,258,2026-03-04T12:53:08
42922,172,1288,collect,227,2026-03-04T12:53:08
42923,125,1369,view,169,2026-03-04T12:53:08
42924,45,1270,cart,65,2026-03-04T12:53:08
42925,174,1195,view,253,2026-03-04T12:53:08
42926,207,1152,purchase,78,2026-03-04T12:53:08
42927,162,1451,view,244,2026-03-04T12:53:08
42928,32,1240,purchase,233,2026-03-04T12:53:08
42929,5,1208,view,187,2026-03-04T12:53:08
42930,199,1368,view,155,2026-03-04T12:53:08
42931,175,1457,cart,153,2026-03-04T12:53:08
42932,4,1418,cart,52,2026-03-04T12:53:08
42933,77,1320,collect,38,2026-03-04T12:53:08
42934,76,1426,view,100,2026-03-04T12:53:08
42935,62,1421,view,211,2026-03-04T12:53:08
42936,46,1207,view,300,2026-03-04T12:53:08
42937,28,1203,view,217,2026-03-04T12:53:08
42938,18,1157,view,278,2026-03-04T12:53:08
42939,87,1123,view,132,2026-03-04T12:53:08
42940,115,1452,collect,92,2026-03-04T12:53:08
42941,207,1173,view,41,2026-03-04T12:53:08
42942,148,1214,cart,245,2026-03-04T12:53:08
42943,31,1318,purchase,97,2026-03-04T12:53:08
42944,105,1037,view,246,2026-03-04T12:53:08
42945,167,1069,view,50,2026-03-04T12:53:08
42946,78,1365,view,165,2026-03-04T12:53:08
42947,182,1474,view,164,2026-03-04T12:53:08
42948,38,1116,view,14,2026-03-04T12:53:08
42949,5,1356,purchase,214,2026-03-04T12:53:08
42950,67,1147,view,252,2026-03-04T12:53:08
42951,44,1443,view,292,2026-03-04T12:53:08
